Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.81     0.00      158     0.00     0.00  __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::operator-(long) const
  0.00      1.81     0.00      158     0.00     0.00  void std::allocator_traits<std::allocator<Cluster*> >::construct<Cluster*, Cluster*>(std::allocator<Cluster*>&, Cluster**, Cluster*&&)
  0.00      1.81     0.00      158     0.00     0.00  void std::allocator_traits<std::allocator<Centroid*> >::construct<Centroid*, Centroid*>(std::allocator<Centroid*>&, Centroid**, Centroid*&&)
  0.00      1.81     0.00      158     0.00     0.00  Cluster*& std::vector<Cluster*, std::allocator<Cluster*> >::emplace_back<Cluster*>(Cluster*&&)
  0.00      1.81     0.00      158     0.00     0.00  std::vector<Cluster*, std::allocator<Cluster*> >::back()
  0.00      1.81     0.00      158     0.00     0.00  std::vector<Cluster*, std::allocator<Cluster*> >::push_back(Cluster*&&)
  0.00      1.81     0.00      158     0.00     0.00  Centroid*& std::vector<Centroid*, std::allocator<Centroid*> >::emplace_back<Centroid*>(Centroid*&&)
  0.00      1.81     0.00      158     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::back()
  0.00      1.81     0.00      158     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::push_back(Centroid*&&)
  0.00      1.81     0.00      158     0.00     0.00  std::remove_reference<Cluster*&>::type&& std::move<Cluster*&>(Cluster*&)
  0.00      1.81     0.00      158     0.00     0.00  std::remove_reference<Centroid*&>::type&& std::move<Centroid*&>(Centroid*&)
  0.00      1.81     0.00       54     0.00     0.00  Cluster** std::__niter_base<Cluster**>(Cluster**)
  0.00      1.81     0.00       54     0.00     0.00  Centroid** std::__niter_base<Centroid**>(Centroid**)
  0.00      1.81     0.00       36     0.00     0.00  __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::base() const
  0.00      1.81     0.00       36     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::size() const
  0.00      1.81     0.00       29     0.00     0.00  void std::vector<Point*, std::allocator<Point*> >::_M_realloc_insert<Point*>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, Point*&&)
  0.00      1.81     0.00       27     0.00     0.00  __gnu_cxx::new_allocator<Cluster*>::_M_max_size() const
  0.00      1.81     0.00       27     0.00     0.00  __gnu_cxx::new_allocator<Centroid*>::_M_max_size() const
  0.00      1.81     0.00       19     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_get_Tp_allocator()
  0.00      1.81     0.00       19     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_get_Tp_allocator()
  0.00      1.81     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<Cluster*>::max_size() const
  0.00      1.81     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<Centroid*>::max_size() const
  0.00      1.81     0.00       18     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_get_Tp_allocator() const
  0.00      1.81     0.00       18     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_get_Tp_allocator() const
  0.00      1.81     0.00       18     0.00     0.00  std::vector<Cluster*, std::allocator<Cluster*> >::max_size() const
  0.00      1.81     0.00       18     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::max_size() const
  0.00      1.81     0.00       18     0.00     0.00  std::allocator_traits<std::allocator<Cluster*> >::max_size(std::allocator<Cluster*> const&)
  0.00      1.81     0.00       18     0.00     0.00  std::allocator_traits<std::allocator<Centroid*> >::max_size(std::allocator<Centroid*> const&)
  0.00      1.81     0.00       18     0.00     0.00  std::vector<Cluster*, std::allocator<Cluster*> >::_S_max_size(std::allocator<Cluster*> const&)
  0.00      1.81     0.00       18     0.00     0.00  std::vector<Cluster*, std::allocator<Cluster*> >::_S_relocate(Cluster**, Cluster**, Cluster**, std::allocator<Cluster*>&)
  0.00      1.81     0.00       18     0.00     0.00  std::vector<Cluster*, std::allocator<Cluster*> >::_S_do_relocate(Cluster**, Cluster**, Cluster**, std::allocator<Cluster*>&, std::integral_constant<bool, true>)
  0.00      1.81     0.00       18     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::_S_max_size(std::allocator<Centroid*> const&)
  0.00      1.81     0.00       18     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::_S_relocate(Centroid**, Centroid**, Centroid**, std::allocator<Centroid*>&)
  0.00      1.81     0.00       18     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::_S_do_relocate(Centroid**, Centroid**, Centroid**, std::allocator<Centroid*>&, std::integral_constant<bool, true>)
  0.00      1.81     0.00       18     0.00     0.00  Cluster** std::__relocate_a<Cluster**, Cluster**, std::allocator<Cluster*> >(Cluster**, Cluster**, Cluster**, std::allocator<Cluster*>&)
  0.00      1.81     0.00       18     0.00     0.00  Centroid** std::__relocate_a<Centroid**, Centroid**, std::allocator<Centroid*> >(Centroid**, Centroid**, Centroid**, std::allocator<Centroid*>&)
  0.00      1.81     0.00       18     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<Cluster*, void>::value, Cluster**>::type std::__relocate_a_1<Cluster*, Cluster*>(Cluster**, Cluster**, Cluster**, std::allocator<Cluster*>&)
  0.00      1.81     0.00       18     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<Centroid*, void>::value, Centroid**>::type std::__relocate_a_1<Centroid*, Centroid*>(Centroid**, Centroid**, Centroid**, std::allocator<Centroid*>&)
  0.00      1.81     0.00       10     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_deallocate(Cluster**, unsigned long)
  0.00      1.81     0.00       10     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_deallocate(Centroid**, unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<Cluster*>::deallocate(Cluster**, unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<Cluster*>::allocate(unsigned long, void const*)
  0.00      1.81     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<Centroid*>::deallocate(Centroid**, unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<Centroid*>::allocate(unsigned long, void const*)
  0.00      1.81     0.00        9     0.00     0.00  __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::difference_type __gnu_cxx::operator-<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&, __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&)
  0.00      1.81     0.00        9     0.00     0.00  __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::difference_type __gnu_cxx::operator-<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >(__gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > > const&, __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > > const&)
  0.00      1.81     0.00        9     0.00     0.00  std::vector<Cluster*, std::allocator<Cluster*> >::_M_check_len(unsigned long, char const*) const
  0.00      1.81     0.00        9     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::_M_check_len(unsigned long, char const*) const
  0.00      1.81     0.00        9     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_M_allocate(unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_M_allocate(unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  std::allocator_traits<std::allocator<Cluster*> >::deallocate(std::allocator<Cluster*>&, Cluster**, unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  std::allocator_traits<std::allocator<Cluster*> >::allocate(std::allocator<Cluster*>&, unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  std::allocator_traits<std::allocator<Centroid*> >::deallocate(std::allocator<Centroid*>&, Centroid**, unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  std::allocator_traits<std::allocator<Centroid*> >::allocate(std::allocator<Centroid*>&, unsigned long)
  0.00      1.81     0.00        9     0.00     0.00  void std::vector<Cluster*, std::allocator<Cluster*> >::_M_realloc_insert<Cluster*>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, Cluster*&&)
  0.00      1.81     0.00        9     0.00     0.00  void std::vector<Centroid*, std::allocator<Centroid*> >::_M_realloc_insert<Centroid*>(__gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >, Centroid*&&)
  0.00      1.81     0.00        9     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::begin()
  0.00      1.81     0.00        6     0.00     0.00  Cluster::clustersReset()
  0.00      1.81     0.00        6     0.00     0.00  Cluster::getSumDistance()
  0.00      1.81     0.00        6     0.00     0.28  Cluster::sumPointsClusters()
  0.00      1.81     0.00        6     0.00     0.02  Cluster::deserializeCentroids(double*)
  0.00      1.81     0.00        6     0.00     0.00  Cluster::serializeSumClusters(double*)
  0.00      1.81     0.00        2     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.81     0.00        2     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.81     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.81     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.81     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.81     0.00        1     0.00     5.63  Point::deserializePoint(double*)
  0.00      1.81     0.00        1     0.00     9.72  Cluster::createKclusters(int, int)
  0.00      1.81     0.00        1     0.00     9.74  Cluster::deserializeCluster(double*)
  0.00      1.81     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Point*>::~new_allocator()
  0.00      1.81     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Cluster*>::new_allocator()
  0.00      1.81     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Cluster*>::~new_allocator()
  0.00      1.81     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Centroid*>::new_allocator()
  0.00      1.81     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Centroid*>::~new_allocator()
  0.00      1.81     0.00        1     0.00     0.00  std::allocator<Point*>::~allocator()
  0.00      1.81     0.00        1     0.00     0.00  std::allocator<Cluster*>::allocator()
  0.00      1.81     0.00        1     0.00     0.00  std::allocator<Cluster*>::~allocator()
  0.00      1.81     0.00        1     0.00     0.00  std::allocator<Centroid*>::allocator()
  0.00      1.81     0.00        1     0.00     0.00  std::allocator<Centroid*>::~allocator()
  0.00      1.81     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Cluster**>(Cluster**, Cluster**)
  0.00      1.81     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Centroid**>(Centroid**, Centroid**)
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Point*, std::allocator<Point*> >::_Vector_impl::~_Vector_impl()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Point*, std::allocator<Point*> >::~_Vector_base()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::_Vector_impl()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl::~_Vector_impl()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_impl_data::_Vector_impl_data()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::_Vector_base()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Cluster*, std::allocator<Cluster*> >::~_Vector_base()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::_Vector_impl()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl::~_Vector_impl()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_impl_data::_Vector_impl_data()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::_Vector_base()
  0.00      1.81     0.00        1     0.00     0.00  std::_Vector_base<Centroid*, std::allocator<Centroid*> >::~_Vector_base()
  0.00      1.81     0.00        1     0.00     0.00  std::vector<Cluster*, std::allocator<Cluster*> >::vector()
  0.00      1.81     0.00        1     0.00     0.00  std::vector<Centroid*, std::allocator<Centroid*> >::vector()
  0.00      1.81     0.00        1     0.00     0.00  void std::_Destroy<Cluster**>(Cluster**, Cluster**)
  0.00      1.81     0.00        1     0.00     0.00  void std::_Destroy<Cluster**, Cluster*>(Cluster**, Cluster**, std::allocator<Cluster*>&)
  0.00      1.81     0.00        1     0.00     0.00  void std::_Destroy<Centroid**>(Centroid**, Centroid**)
  0.00      1.81     0.00        1     0.00     0.00  void std::_Destroy<Centroid**, Centroid*>(Centroid**, Centroid**, std::allocator<Centroid*>&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
